layer,label_idx,label,family,prec,recall,f1,auprc,mcc,bal_acc
28,30,behind butter_1 alphabet_soup_1,behind,1.0,1.0,1.0,0.9999999999999999,1.0,1.0
28,31,behind butter_1 basket_1,behind,0.9989926970536389,0.9997479838709677,0.999370197757904,0.9999991119635665,0.9985472612384404,0.9992156640882159
28,32,behind butter_1 bbq_sauce_1,behind,0.9985625299472928,1.0,0.999280748022057,1.0,0.9977281213225832,0.9984472049689441
28,33,behind butter_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,34,behind butter_1 cream_cheese_1,behind,0.7590673575129534,0.5623800383877159,0.6460859977949284,0.7172187015340703,0.610037346028875,0.7676529012899278
28,35,behind butter_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,36,behind butter_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,37,behind butter_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,38,behind butter_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,39,behind butter_1 tomato_sauce_1,behind,0.9964168408480143,0.9955250596658711,0.9959707506342337,0.9995852416171924,0.9909942905193941,0.9955493243736955
28,40,behind chocolate_pudding_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,41,behind chocolate_pudding_1 basket_1,behind,0.9976816074188563,0.9976816074188563,0.9976816074188563,0.9999755717047231,0.9942200689573178,0.9971100344786589
28,42,behind chocolate_pudding_1 bbq_sauce_1,behind,0.9985123475156203,1.0,0.999255620068483,1.0,0.9980500850862722,0.9987940183309214
28,43,behind chocolate_pudding_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,44,behind chocolate_pudding_1 cream_cheese_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,45,behind chocolate_pudding_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,46,behind chocolate_pudding_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,47,behind chocolate_pudding_1 orange_juice_1,behind,0.9993117687543015,0.998281196287384,0.9987962166809974,0.9999928063194728,0.997276810258405,0.9987060044887593
28,48,behind chocolate_pudding_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,49,behind chocolate_pudding_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,50,behind cream_cheese_1 alphabet_soup_1,behind,0.9957716701902748,0.9731404958677686,0.9843260188087775,0.9987634760751158,0.9774806365701898,0.9856345754192644
28,51,behind cream_cheese_1 basket_1,behind,1.0,0.9955357142857143,0.9977628635346756,0.9999998616497547,0.9964596690103067,0.9977678571428572
28,52,behind cream_cheese_1 bbq_sauce_1,behind,1.0,1.0,1.0,0.9999999999999999,1.0,1.0
28,53,behind cream_cheese_1 butter_1,behind,0.9975369458128078,0.9080717488789237,0.9507042253521126,0.9726119837183675,0.9166605612210011,0.9531150641263864
28,54,behind cream_cheese_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,56,behind cream_cheese_1 milk_1,behind,1.0,0.9943502824858758,0.9971671388101983,1.0,0.9963006281633797,0.9971751412429379
28,57,behind cream_cheese_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,58,behind cream_cheese_1 salad_dressing_1,behind,1.0,0.9962797619047619,0.9981364144614238,1.0,0.9956959171122013,0.9981398809523809
28,59,behind cream_cheese_1 tomato_sauce_1,behind,0.9993834771886559,0.9950890116635973,0.9972316210396801,0.9999511955538317,0.9958417196666306,0.9973893227157217
28,60,behind ketchup_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,61,behind ketchup_1 basket_1,behind,0.9995072677999507,0.9997535731887629,0.9996304053221634,0.9999995143399718,0.9990158309604359,0.9994671184255981
28,62,behind ketchup_1 bbq_sauce_1,behind,0.9997124784358827,1.0,0.9998562185478074,0.9999998345913659,0.999621162174822,0.9997649271274095
28,63,behind ketchup_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,64,behind ketchup_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,65,behind ketchup_1 cream_cheese_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,66,behind ketchup_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,68,behind ketchup_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,69,behind ketchup_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,70,behind milk_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,71,behind milk_1 basket_1,behind,0.9939814814814815,0.99976717112922,0.9968659315147997,0.9999862491321994,0.9918014442480638,0.9950018732101226
28,72,behind milk_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,73,behind milk_1 butter_1,behind,1.0,0.9984251968503937,0.9992119779353822,0.9999996900603797,0.9983743741643778,0.9992125984251968
28,74,behind milk_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,75,behind milk_1 cream_cheese_1,behind,0.9908180300500835,0.9994386752736458,0.9951096828280006,0.9998703928682441,0.9879162601806283,0.9929264187401576
28,76,behind milk_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,77,behind milk_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,79,behind milk_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,80,behind orange_juice_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,81,behind orange_juice_1 basket_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,82,behind orange_juice_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,83,behind orange_juice_1 butter_1,behind,0.9990448901623686,0.9952426260704091,0.9971401334604385,0.999959617434139,0.9954265666039116,0.9973346157874982
28,84,behind orange_juice_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,85,behind orange_juice_1 cream_cheese_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,86,behind orange_juice_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,88,behind orange_juice_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,89,behind orange_juice_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,90,behind salad_dressing_1 alphabet_soup_1,behind,0.998326359832636,0.9991624790619765,0.9987442444537463,0.9999635394969694,0.9978729093118799,0.9990003507711858
28,91,behind salad_dressing_1 basket_1,behind,0.9995210727969349,0.9990426041168023,0.999281781182667,0.9999990840507649,0.9989617044543855,0.9994145784724887
28,92,behind salad_dressing_1 bbq_sauce_1,behind,0.9966523194643712,1.0,0.9983233532934132,1.0,0.9968549327479296,0.9985287936107607
28,93,behind salad_dressing_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,95,behind salad_dressing_1 cream_cheese_1,behind,0.9975445058317987,1.0,0.9987707437000615,0.99999353421856,0.9981267135417778,0.9993546305259762
28,96,behind salad_dressing_1 ketchup_1,behind,0.9992987377279102,0.9972008397480756,0.9982486865148862,0.9999965720513158,0.9976136595428178,0.9984731610295481
28,97,behind salad_dressing_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,98,behind salad_dressing_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,99,behind salad_dressing_1 tomato_sauce_1,behind,1.0,0.9992937853107344,0.9996467679265277,1.0,0.9990888359241135,0.9996468926553672
28,100,behind tomato_sauce_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,101,behind tomato_sauce_1 basket_1,behind,0.9913441955193483,0.9994866529774127,0.995398773006135,0.9999852276546064,0.9936156154726468,0.9980467197022792
28,102,behind tomato_sauce_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,103,behind tomato_sauce_1 butter_1,behind,0.9992110453648915,0.9992110453648915,0.9992110453648915,0.9999989117554559,0.9986441519408552,0.9993220759704275
28,104,behind tomato_sauce_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,105,behind tomato_sauce_1 cream_cheese_1,behind,0.9994869163673679,1.0,0.9997433923530922,0.9999994730848792,0.9995712190100661,0.9998277643816742
28,106,behind tomato_sauce_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
28,107,behind tomato_sauce_1 milk_1,behind,0.9715568862275449,0.9848254931714719,0.9781461944235117,0.9984614944409961,0.9717252929959672,0.9881895858833576
28,108,behind tomato_sauce_1 orange_juice_1,behind,0.9981378026070763,0.9925925925925926,0.9953574744661096,0.9999591588519331,0.9928925324513097,0.995800756157545
28,109,behind tomato_sauce_1 salad_dressing_1,behind,0.9988839285714286,1.0,0.9994416527079844,1.0,0.9990888359241135,0.9996468926553672
28,110,in-front-of alphabet_soup_1 basket_1,in-front-of,1.0,0.9737691686844229,0.986710284195461,0.9968179038221379,0.9802372111373813,0.9868845843422114
28,111,in-front-of alphabet_soup_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,112,in-front-of alphabet_soup_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,113,in-front-of alphabet_soup_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,114,in-front-of alphabet_soup_1 cream_cheese_1,in-front-of,0.9952127659574468,0.9664256198347108,0.9806079664570231,0.9988175837932947,0.9722300813849127,0.982160178338408
28,115,in-front-of alphabet_soup_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,116,in-front-of alphabet_soup_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,117,in-front-of alphabet_soup_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,118,in-front-of alphabet_soup_1 salad_dressing_1,in-front-of,0.997907949790795,0.9987437185929648,0.9983256592716618,0.9999471228529,0.9971637952753976,0.9986457483467293
28,119,in-front-of alphabet_soup_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,0.9999999999999999,1.0,1.0
28,120,in-front-of basket_1 alphabet_soup_1,in-front-of,0.9888178913738019,0.9990777034816694,0.9939213212524372,0.9998635171553699,0.985044937667296,0.9913201331900128
28,121,in-front-of basket_1 bbq_sauce_1,in-front-of,1.0,0.9937288953207911,0.9968545850471813,1.0,0.9954217640304305,0.9968644476603956
28,122,in-front-of basket_1 butter_1,in-front-of,0.9982389937106918,1.0,0.999118720886315,0.9999979024588779,0.9979673861722296,0.9988479262672811
28,123,in-front-of basket_1 chocolate_pudding_1,in-front-of,0.9987103430487491,0.9974240082431737,0.9980667611805645,0.9999477424517114,0.9951862016366567,0.9977504656600484
28,124,in-front-of basket_1 cream_cheese_1,in-front-of,1.0,0.9951636904761905,0.9975759835912735,1.0,0.996164910986098,0.9975818452380952
28,125,in-front-of basket_1 ketchup_1,in-front-of,0.9997535731887629,0.9997535731887629,0.9997535731887629,0.9999993925582569,0.9993439050199796,0.9996719525099897
28,126,in-front-of basket_1 milk_1,in-front-of,0.9932916955817719,0.99976717112922,0.9965189139011371,0.9999734363428197,0.990892639330287,0.9944385987076817
28,127,in-front-of basket_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,128,in-front-of basket_1 salad_dressing_1,in-front-of,0.9995210727969349,0.9990426041168023,0.999281781182667,0.999998855117491,0.9989617044543855,0.9994145784724887
28,129,in-front-of basket_1 tomato_sauce_1,in-front-of,0.9953964194373401,0.9989733059548255,0.997181655137074,0.9999785915042634,0.9960861825163172,0.9985884493845983
28,130,in-front-of bbq_sauce_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,131,in-front-of bbq_sauce_1 basket_1,in-front-of,0.9963750604156597,1.0,0.9981842391962232,0.9999952257492399,0.9951217644516491,0.9969350224765019
28,132,in-front-of bbq_sauce_1 butter_1,in-front-of,0.9971291866028709,1.0,0.9985625299472928,1.0,0.9954576021196281,0.9968944099378882
28,133,in-front-of bbq_sauce_1 chocolate_pudding_1,in-front-of,0.9967329967329968,1.0,0.9983638256730626,1.0,0.9957128166051108,0.997346840328027
28,134,in-front-of bbq_sauce_1 cream_cheese_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,135,in-front-of bbq_sauce_1 ketchup_1,in-front-of,0.9997124784358827,1.0,0.9998562185478074,0.9999995034884316,0.999621162174822,0.9997649271274095
28,136,in-front-of bbq_sauce_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,137,in-front-of bbq_sauce_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,138,in-front-of bbq_sauce_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,139,in-front-of bbq_sauce_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,140,in-front-of butter_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,141,in-front-of butter_1 basket_1,in-front-of,1.0,0.9945504087193461,0.9972677595628415,0.9999813256746322,0.9957018575135248,0.9972752043596731
28,142,in-front-of butter_1 bbq_sauce_1,in-front-of,1.0,0.9979296066252588,0.9989637305699481,1.0,0.9984852622303436,0.9989648033126294
28,143,in-front-of butter_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,144,in-front-of butter_1 cream_cheese_1,in-front-of,0.999383096853794,0.9080717488789237,0.9515418502202643,0.9695446478916117,0.9183163164791275,0.9538056718611929
28,145,in-front-of butter_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,146,in-front-of butter_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,147,in-front-of butter_1 orange_juice_1,in-front-of,1.0,0.9952426260704091,0.9976156413924654,0.999988268528625,0.9961914725067922,0.9976213130352045
28,148,in-front-of butter_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,149,in-front-of butter_1 tomato_sauce_1,in-front-of,0.9992110453648915,0.9992110453648915,0.9992110453648915,0.999997361930192,0.9986441519408552,0.9993220759704275
28,150,in-front-of chocolate_pudding_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,151,in-front-of chocolate_pudding_1 basket_1,in-front-of,1.0,0.996203132415757,0.9980979553019496,0.9999990996282196,0.9971884619914825,0.9981015662078785
28,152,in-front-of chocolate_pudding_1 bbq_sauce_1,in-front-of,0.9956167814652473,0.9863523573200993,0.9909629167965098,0.9998983630425746,0.9871934212554649,0.9922592281753758
28,153,in-front-of chocolate_pudding_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,154,in-front-of chocolate_pudding_1 cream_cheese_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,155,in-front-of chocolate_pudding_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,156,in-front-of chocolate_pudding_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,157,in-front-of chocolate_pudding_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,159,in-front-of chocolate_pudding_1 tomato_sauce_1,in-front-of,1.0,0.989648033126294,0.9947970863683663,1.0,0.9925511558813123,0.994824016563147
28,160,in-front-of cream_cheese_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,161,in-front-of cream_cheese_1 basket_1,in-front-of,0.9664981036662452,1.0,0.9829636772741883,0.9994058167084574,0.9706391344361728,0.9873989538754161
28,162,in-front-of cream_cheese_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,163,in-front-of cream_cheese_1 butter_1,in-front-of,0.7637795275590551,0.5585412667946257,0.6452328159645233,0.6765219818086795,0.610198509775355,0.7661701967160901
28,164,in-front-of cream_cheese_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,165,in-front-of cream_cheese_1 ketchup_1,in-front-of,0.9995090819833088,1.0,0.999754480726737,1.0,0.9993614483274473,0.9996069182389937
28,166,in-front-of cream_cheese_1 milk_1,in-front-of,0.9913721124408572,0.9997193376368229,0.9955282280603689,0.99986677119218,0.9889540573144094,0.9934784419760895
28,167,in-front-of cream_cheese_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,168,in-front-of cream_cheese_1 salad_dressing_1,in-front-of,0.9987707437000615,1.0,0.9993849938499385,1.0,0.9990626444575582,0.9996773152629881
28,169,in-front-of cream_cheese_1 tomato_sauce_1,in-front-of,0.9989743589743589,1.0,0.9994869163673679,0.9999994730848792,0.9991426940676293,0.9996555287633482
28,170,in-front-of ketchup_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,171,in-front-of ketchup_1 basket_1,in-front-of,1.0,0.9995136186770428,0.9997567501824374,0.9999997635482144,0.9996442895458038,0.9997568093385214
28,172,in-front-of ketchup_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,173,in-front-of ketchup_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,174,in-front-of ketchup_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,176,in-front-of ketchup_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,177,in-front-of ketchup_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,178,in-front-of ketchup_1 salad_dressing_1,in-front-of,0.9992997198879552,0.9986004198740378,0.9989499474973749,0.9999980404886478,0.9985683333315042,0.9991729510925291
28,179,in-front-of ketchup_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,0.9999999999999999,1.0,1.0
28,180,in-front-of milk_1 alphabet_soup_1,in-front-of,0.9731717871051493,1.0,0.9864035087719298,0.98606080545272,0.9750598983626181,0.9884758364312267
28,181,in-front-of milk_1 basket_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,182,in-front-of milk_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,183,in-front-of milk_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,184,in-front-of milk_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,185,in-front-of milk_1 cream_cheese_1,in-front-of,1.0,0.9646892655367232,0.9820273184759166,0.9999935297331474,0.9768635763723974,0.9823446327683616
28,186,in-front-of milk_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,188,in-front-of milk_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,189,in-front-of milk_1 tomato_sauce_1,in-front-of,0.9930981595092024,0.9825493171471927,0.9877955758962624,0.9989333651480357,0.9842682677889969,0.9902744363019804
28,190,in-front-of orange_juice_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,191,in-front-of orange_juice_1 basket_1,in-front-of,0.9963592233009708,0.9879663056558363,0.9921450151057402,0.9998270342380864,0.987540567589296,0.9929127436937601
28,192,in-front-of orange_juice_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,193,in-front-of orange_juice_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,194,in-front-of orange_juice_1 chocolate_pudding_1,in-front-of,0.9989658738366081,0.9962186318322448,0.9975903614457832,0.9999663416900223,0.9945583149255708,0.9974574254337234
28,195,in-front-of orange_juice_1 cream_cheese_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,197,in-front-of orange_juice_1 milk_1,in-front-of,1.0,1.0,1.0,0.9999999999999999,1.0,1.0
28,198,in-front-of orange_juice_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,199,in-front-of orange_juice_1 tomato_sauce_1,in-front-of,0.9975201487910725,0.9932098765432099,0.9953603464274667,0.9998436452220156,0.992890997409547,0.9959442180866034
28,200,in-front-of salad_dressing_1 alphabet_soup_1,in-front-of,0.9645323289391086,0.9970798182998053,0.9805360561582642,0.9996101481373472,0.9585483556679061,0.9779869808123254
28,201,in-front-of salad_dressing_1 basket_1,in-front-of,0.9988666414809217,0.914562435143549,0.9548573492235464,0.9894232179395567,0.9263174800062249,0.9568949183186197
28,202,in-front-of salad_dressing_1 bbq_sauce_1,in-front-of,1.0,0.9910865874363328,0.9955233425708804,0.9999967544277386,0.99060896810593,0.9955432937181664
28,203,in-front-of salad_dressing_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,204,in-front-of salad_dressing_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,205,in-front-of salad_dressing_1 cream_cheese_1,in-front-of,1.0,0.9951636904761905,0.9975759835912735,1.0,0.9944092801270968,0.9975818452380952
28,206,in-front-of salad_dressing_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,208,in-front-of salad_dressing_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,209,in-front-of salad_dressing_1 tomato_sauce_1,in-front-of,0.9977703455964325,1.0,0.9988839285714286,1.0,0.9981788744745527,0.9992937853107344
28,210,in-front-of tomato_sauce_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,211,in-front-of tomato_sauce_1 basket_1,in-front-of,0.9622752726201002,0.9825458922660246,0.9723049434187017,0.995194127530179,0.9466691051998145,0.9736663436570838
28,212,in-front-of tomato_sauce_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,0.9999999999999999,1.0,1.0
28,213,in-front-of tomato_sauce_1 butter_1,in-front-of,0.9949314251639833,0.9955250596658711,0.995228153892037,0.9998585371885615,0.9893243162571653,0.9946271554323454
28,214,in-front-of tomato_sauce_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,215,in-front-of tomato_sauce_1 cream_cheese_1,in-front-of,0.9993857493857494,0.9987722529158993,0.9990789069696039,0.9999523510368337,0.9986135365833443,0.9992309433418727
28,216,in-front-of tomato_sauce_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,217,in-front-of tomato_sauce_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,218,in-front-of tomato_sauce_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
28,219,in-front-of tomato_sauce_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,0.9999999999999999,1.0,1.0
28,220,inside alphabet_soup_1 basket_1_contain_region,inside,0.9955947136563876,0.8828125,0.9358178053830227,0.9913316163469401,0.935440083602268,0.9413354485273293
28,221,inside bbq_sauce_1 basket_1_contain_region,inside,1.0,0.9913793103448276,0.9956709956709957,0.9997826716893653,0.995603197656016,0.9956896551724138
28,222,inside butter_1 basket_1_contain_region,inside,1.0,0.9252873563218391,0.9611940298507463,0.9904902507101813,0.9610047106122651,0.9626436781609196
28,223,inside chocolate_pudding_1 basket_1_contain_region,inside,1.0,1.0,1.0,1.0,1.0,1.0
28,225,inside ketchup_1 basket_1_contain_region,inside,1.0,0.9862068965517241,0.9930555555555556,0.9996741117182815,0.9929232464924245,0.993103448275862
28,226,inside milk_1 basket_1_contain_region,inside,1.0,0.9241379310344827,0.9605734767025089,0.9897599567835786,0.9605458134269075,0.9620689655172414
28,227,inside orange_juice_1 basket_1_contain_region,inside,1.0,0.9885057471264368,0.9942196531791907,0.9998708510913086,0.9940838781808697,0.9942528735632183
28,228,inside salad_dressing_1 basket_1_contain_region,inside,1.0,0.9942528735632183,0.9971181556195965,0.9999025910773429,0.9970467652070706,0.9971264367816092
28,229,inside tomato_sauce_1 basket_1_contain_region,inside,1.0,0.8529411764705882,0.9206349206349206,0.95173602584556,0.921852128499827,0.9264705882352942
28,230,left-of alphabet_soup_1 basket_1,left-of,0.9853707995365005,0.9998530276308054,0.9925590895827254,0.999960793649568,0.8886293160034701,0.9016774865780486
28,231,left-of alphabet_soup_1 bbq_sauce_1,left-of,0.9980135081446166,1.0,0.9990057665539869,1.0,0.9965254860336158,0.9975198412698413
28,232,left-of alphabet_soup_1 butter_1,left-of,0.9919750334373607,0.9995507637017071,0.9957484895949877,0.9999835405832354,0.9816723971059266,0.9864814379808389
28,233,left-of alphabet_soup_1 chocolate_pudding_1,left-of,1.0,1.0,1.0,1.0,1.0,1.0
28,234,left-of alphabet_soup_1 cream_cheese_1,left-of,0.997962154294032,0.99970836978711,0.9988344988344988,0.9999976216915122,0.9973970380205751,0.9985960971868691
28,235,left-of alphabet_soup_1 ketchup_1,left-of,1.0,1.0,1.0,1.0,1.0,1.0
28,236,left-of alphabet_soup_1 milk_1,left-of,1.0,1.0,1.0,1.0,1.0,1.0
28,237,left-of alphabet_soup_1 orange_juice_1,left-of,1.0,1.0,1.0,1.0,1.0,1.0
28,238,left-of alphabet_soup_1 salad_dressing_1,left-of,0.9773462783171522,1.0,0.9885433715220949,0.9999600069991107,0.9733200873167973,0.9846552411319252
28,239,left-of alphabet_soup_1 tomato_sauce_1,left-of,0.9987228607918263,0.9898734177215189,0.9942784488239034,0.9999553417252174,0.9927998497466378,0.9947704854565041
28,250,left-of bbq_sauce_1 alphabet_soup_1,left-of,1.0,0.9877049180327869,0.9938144329896907,0.9999957987021637,0.99149775881822,0.9938524590163935
28,251,left-of bbq_sauce_1 basket_1,left-of,0.9998428414269999,1.0,0.9999214145383104,1.0,0.997514864395198,0.9975961538461539
28,252,left-of bbq_sauce_1 butter_1,left-of,0.9992810927390366,0.9971305595408895,0.9982046678635548,0.9999927669238329,0.996698333482213,0.9982633474032949
28,253,left-of bbq_sauce_1 chocolate_pudding_1,left-of,0.9995700773860705,0.9995700773860705,0.9995700773860705,0.9999992605070509,0.9992478086139145,0.9996239043069572
28,254,left-of bbq_sauce_1 cream_cheese_1,left-of,1.0,1.0,1.0,1.0,1.0,1.0
28,255,left-of bbq_sauce_1 ketchup_1,left-of,1.0,0.9917891097666378,0.9958776307224995,0.9999921598547119,0.9930228295572218,0.9958945548833189
28,257,left-of bbq_sauce_1 orange_juice_1,left-of,1.0,1.0,1.0,1.0,1.0,1.0
28,258,left-of bbq_sauce_1 salad_dressing_1,left-of,1.0,1.0,1.0,1.0,1.0,1.0
28,259,left-of bbq_sauce_1 tomato_sauce_1,left-of,0.9976958525345622,0.9840909090909091,0.9908466819221968,0.9998687786950461,0.9884886926408349,0.9917455145334569
28,260,left-of butter_1 alphabet_soup_1,left-of,1.0,0.990521327014218,0.9952380952380953,0.9999950125341277,0.9939366734667553,0.9952606635071091
28,261,left-of butter_1 basket_1,left-of,0.9943334327467939,1.0,0.9971586660684911,0.9999991015217259,0.9394383784661048,0.9437869822485208
28,262,left-of butter_1 bbq_sauce_1,left-of,0.99822695035461,0.9851268591426072,0.9916336415675914,0.9991142103039256,0.986726480588928,0.9920390457223262
28,263,left-of butter_1 chocolate_pudding_1,left-of,0.9990314769975787,0.9980648282535075,0.9985479186834463,0.9999744961414374,0.9970756391974192,0.9985412549911938
28,264,left-of butter_1 cream_cheese_1,left-of,1.0,1.0,1.0,1.0,1.0,1.0
28,265,left-of butter_1 ketchup_1,left-of,0.9974210186976145,1.0,0.9987088444157521,0.999999582420923,0.9949831352414727,0.9962756052141527
